line_id,entry_id,period,voucher_type,voucher_subtype,line_no,posting_date,created_at,user,account,account_number,account_name,root_type,debit,credit,party_type,party,against,cost_center,remarks,company
2ac4a370b9,ACC-PAY-2025-00105,P1,Payment Entry,Payment Entry,1,2025-03-05,2025-03-05 10:25:57.813712,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,1562.98,0.0,,,Kestrel Foods,,Amount USD 1562.98 received from Kestrel Foods | Transaction reference no ACH-25-00092 dated 2025-03-05 | Amount USD 1562.98 adjusted against Sales Invoice ACC-SINV-2025-00092,Meridian Trading Co.
cbe1ab976c,ACC-PAY-2025-00105,P1,Payment Entry,Payment Entry,2,2025-03-05,2025-03-05 10:25:57.813712,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,1562.98,Customer,Kestrel Foods,1210 - Primary Checking - MTC,,Amount USD 1562.98 received from Kestrel Foods | Transaction reference no ACH-25-00092 dated 2025-03-05 | Amount USD 1562.98 adjusted against Sales Invoice ACC-SINV-2025-00092,Meridian Trading Co.
012c404c7d,ACC-PINV-2025-00069,P1,Purchase Invoice,Purchase Invoice,1,2025-03-05,2025-03-05 08:20:15.318108,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,5065.24,Supplier,Orchard Wholesale,"5111 - Cost of Goods Sold - MTC,5211 - Print and Stationery - MTC,5204 - Entertainment Expenses - MTC",,Orchard Wholesale March 2025 billing,Meridian Trading Co.
43a2431397,ACC-PINV-2025-00069,P1,Purchase Invoice,Purchase Invoice,2,2025-03-05,2025-03-05 08:20:15.318108,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,2213.36,0.0,,,Orchard Wholesale,Warehouse - MTC,Orchard Wholesale March 2025 billing,Meridian Trading Co.
48c7135d79,ACC-PINV-2025-00069,P1,Purchase Invoice,Purchase Invoice,3,2025-03-05,2025-03-05 08:20:15.318108,ap.clerk@meridian.example,5204 - Entertainment Expenses - MTC,5204,Entertainment Expenses,Expense,568.82,0.0,,,Orchard Wholesale,Admin - MTC,Orchard Wholesale March 2025 billing,Meridian Trading Co.
94c56b6330,ACC-PINV-2025-00069,P1,Purchase Invoice,Purchase Invoice,4,2025-03-05,2025-03-05 08:20:15.318108,ap.clerk@meridian.example,5211 - Print and Stationery - MTC,5211,Print and Stationery,Expense,2283.06,0.0,,,Orchard Wholesale,Admin - MTC,Orchard Wholesale March 2025 billing,Meridian Trading Co.
6e608f9be3,ACC-SINV-2025-00117,P1,Sales Invoice,Sales Invoice,1,2025-03-05,2025-03-05 12:49:01.875138,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1706.02,0.0,Customer,Timberline Schools,"4110 - Sales - MTC,4130 - Freight Income - MTC",,Customer order Timberline Schools Mar 2025,Meridian Trading Co.
c31d7bcbc3,ACC-SINV-2025-00117,P1,Sales Invoice,Sales Invoice,2,2025-03-05,2025-03-05 12:49:01.875138,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,276.64,,,Timberline Schools,Sales Ops - MTC,Customer order Timberline Schools Mar 2025,Meridian Trading Co.
ec4a1bb4b2,ACC-SINV-2025-00117,P1,Sales Invoice,Sales Invoice,3,2025-03-05,2025-03-05 12:49:01.875138,ar.clerk@meridian.example,4130 - Freight Income - MTC,4130,Freight Income,Income,0.0,1429.38,,,Timberline Schools,Admin - MTC,Customer order Timberline Schools Mar 2025,Meridian Trading Co.
e74eb67259,ACC-PAY-2025-00047,P1,Payment Entry,Payment Entry,1,2025-03-06,2025-03-06 17:20:49.284098,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,2962.28,,,Orchard Wholesale,,Amount USD 2962.28 paid to Orchard Wholesale | Transaction reference no ACH-25-00006 dated 2025-03-06 | Amount USD 2962.28 adjusted against Purchase Invoice ACC-PINV-2025-00006,Meridian Trading Co.
ee075470ca,ACC-PAY-2025-00047,P1,Payment Entry,Payment Entry,2,2025-03-06,2025-03-06 17:20:49.284098,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,2962.28,0.0,Supplier,Orchard Wholesale,1210 - Primary Checking - MTC,,Amount USD 2962.28 paid to Orchard Wholesale | Transaction reference no ACH-25-00006 dated 2025-03-06 | Amount USD 2962.28 adjusted against Purchase Invoice ACC-PINV-2025-00006,Meridian Trading Co.
1188383f52,ACC-PINV-2025-00063,P1,Purchase Invoice,Purchase Invoice,1,2025-03-06,2025-03-06 11:58:37.854489,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,5034.48,0.0,,,Orchard Wholesale,Warehouse - MTC,Orchard Wholesale March 2025 billing,Meridian Trading Co.
5983450dd8,ACC-PINV-2025-00063,P1,Purchase Invoice,Purchase Invoice,2,2025-03-06,2025-03-06 11:58:37.854489,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,5034.48,Supplier,Orchard Wholesale,5111 - Cost of Goods Sold - MTC,,Orchard Wholesale March 2025 billing,Meridian Trading Co.
414b2c2b59,ACC-PINV-2025-00073,P1,Purchase Invoice,Purchase Invoice,1,2025-03-06,2025-03-06 09:40:33.489987,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,2973.94,Supplier,Vulcan Materials Co,"5111 - Cost of Goods Sold - MTC,5216 - Travel Expenses - MTC",,Vulcan Materials Co March 2025 billing,Meridian Trading Co.
52b0c0bef5,ACC-PINV-2025-00073,P1,Purchase Invoice,Purchase Invoice,2,2025-03-06,2025-03-06 09:40:33.489987,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,2354.13,0.0,,,Vulcan Materials Co,Warehouse - MTC,Vulcan Materials Co March 2025 billing,Meridian Trading Co.
a65bd33b66,ACC-PINV-2025-00073,P1,Purchase Invoice,Purchase Invoice,3,2025-03-06,2025-03-06 09:40:33.489987,ap.clerk@meridian.example,5216 - Travel Expenses - MTC,5216,Travel Expenses,Expense,619.81,0.0,,,Vulcan Materials Co,Admin - MTC,Vulcan Materials Co March 2025 billing,Meridian Trading Co.
1b7270e61a,ACC-PINV-2025-00083,P1,Purchase Invoice,Purchase Invoice,1,2025-03-06,2025-03-06 18:12:15.995592,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,17060.48,Supplier,Metro Utilities,5217 - Utility Expenses - MTC,,Metro Utilities March 2025 billing,Meridian Trading Co.
59928faca2,ACC-PINV-2025-00083,P1,Purchase Invoice,Purchase Invoice,2,2025-03-06,2025-03-06 18:12:15.995592,ap.clerk@meridian.example,5217 - Utility Expenses - MTC,5217,Utility Expenses,Expense,17060.48,0.0,,,Metro Utilities,Admin - MTC,Metro Utilities March 2025 billing,Meridian Trading Co.
728a5d3b2a,ACC-SINV-2025-00130,P1,Sales Invoice,Sales Invoice,1,2025-03-06,2025-03-06 17:01:49.321232,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,43.11,,,Pactrail Sports,Admin - MTC,Customer order Pactrail Sports Mar 2025,Meridian Trading Co.
78fbc43c09,ACC-SINV-2025-00130,P1,Sales Invoice,Sales Invoice,2,2025-03-06,2025-03-06 17:01:49.321232,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,718.45,,,Pactrail Sports,Warehouse - MTC,Customer order Pactrail Sports Mar 2025,Meridian Trading Co.
c9f0f31c92,ACC-SINV-2025-00130,P1,Sales Invoice,Sales Invoice,3,2025-03-06,2025-03-06 17:01:49.321232,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,761.56,0.0,Customer,Pactrail Sports,4110 - Sales - MTC,,Customer order Pactrail Sports Mar 2025,Meridian Trading Co.
09d3865f5e,ACC-SINV-2025-00150,P1,Sales Invoice,Sales Invoice,1,2025-03-06,2025-03-06 15:32:42.198300,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,66.03,,,Redcedar Builders,Admin - MTC,Customer order Redcedar Builders Mar 2025,Meridian Trading Co.
2547a5cf69,ACC-SINV-2025-00150,P1,Sales Invoice,Sales Invoice,2,2025-03-06,2025-03-06 15:32:42.198300,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,244.56,,,Redcedar Builders,Warehouse - MTC,Customer order Redcedar Builders Mar 2025,Meridian Trading Co.
8326b8414b,ACC-SINV-2025-00150,P1,Sales Invoice,Sales Invoice,3,2025-03-06,2025-03-06 15:32:42.198300,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,855.95,,,Redcedar Builders,Sales Ops - MTC,Customer order Redcedar Builders Mar 2025,Meridian Trading Co.
edcbb5fc2b,ACC-SINV-2025-00150,P1,Sales Invoice,Sales Invoice,4,2025-03-06,2025-03-06 15:32:42.198300,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1166.54,0.0,Customer,Redcedar Builders,4110 - Sales - MTC,,Customer order Redcedar Builders Mar 2025,Meridian Trading Co.
6153d1accc,ACC-SINV-2025-00153,P1,Sales Invoice,Sales Invoice,1,2025-03-06,2025-03-06 17:22:07.001619,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,599.46,0.0,Customer,Timberline Schools,4110 - Sales - MTC,,Customer order Timberline Schools Mar 2025,Meridian Trading Co.
9178368535,ACC-SINV-2025-00153,P1,Sales Invoice,Sales Invoice,2,2025-03-06,2025-03-06 17:22:07.001619,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,316.26,,,Timberline Schools,Warehouse - MTC,Customer order Timberline Schools Mar 2025,Meridian Trading Co.
d64f6fab7c,ACC-SINV-2025-00153,P1,Sales Invoice,Sales Invoice,3,2025-03-06,2025-03-06 17:22:07.001619,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,283.2,,,Timberline Schools,Sales Ops - MTC,Customer order Timberline Schools Mar 2025,Meridian Trading Co.
9792c7be48,ACC-PAY-2025-00060,P1,Payment Entry,Payment Entry,1,2025-03-07,2025-03-07 16:07:03.045904,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,11704.35,,,Cobalt IT Services,,Amount USD 11704.35 paid to Cobalt IT Services | Transaction reference no ACH-25-00019 dated 2025-03-07 | Amount USD 11704.35 adjusted against Purchase Invoice ACC-PINV-2025-00019,Meridian Trading Co.
a5a0bd5b61,ACC-PAY-2025-00060,P1,Payment Entry,Payment Entry,2,2025-03-07,2025-03-07 16:07:03.045904,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,11704.35,0.0,Supplier,Cobalt IT Services,1210 - Primary Checking - MTC,,Amount USD 11704.35 paid to Cobalt IT Services | Transaction reference no ACH-25-00019 dated 2025-03-07 | Amount USD 11704.35 adjusted against Purchase Invoice ACC-PINV-2025-00019,Meridian Trading Co.
29de63422c,ACC-PAY-2025-00109,P1,Payment Entry,Payment Entry,1,2025-03-07,2025-03-07 11:42:02.243412,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,1496.26,Customer,Cascade Outfitters,1210 - Primary Checking - MTC,,Amount USD 1496.26 received from Cascade Outfitters | Transaction reference no ACH-25-00096 dated 2025-03-07 | Amount USD 1496.26 adjusted against Sales Invoice ACC-SINV-2025-00096,Meridian Trading Co.
8fa24cabb8,ACC-PAY-2025-00109,P1,Payment Entry,Payment Entry,2,2025-03-07,2025-03-07 11:42:02.243412,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,1496.26,0.0,,,Cascade Outfitters,,Amount USD 1496.26 received from Cascade Outfitters | Transaction reference no ACH-25-00096 dated 2025-03-07 | Amount USD 1496.26 adjusted against Sales Invoice ACC-SINV-2025-00096,Meridian Trading Co.
5bd234c09a,ACC-PAY-2025-00123,P1,Payment Entry,Payment Entry,1,2025-03-07,2025-03-07 12:01:15.977633,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,8436.81,,,Orchard Wholesale,,Amount USD 8436.81 paid to Orchard Wholesale | Transaction reference no ACH-25-00034 dated 2025-03-07 | Amount USD 8436.81 adjusted against Purchase Invoice ACC-PINV-2025-00034,Meridian Trading Co.
a3dc4314c7,ACC-PAY-2025-00123,P1,Payment Entry,Payment Entry,2,2025-03-07,2025-03-07 12:01:15.977633,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,8436.81,0.0,Supplier,Orchard Wholesale,1210 - Primary Checking - MTC,,Amount USD 8436.81 paid to Orchard Wholesale | Transaction reference no ACH-25-00034 dated 2025-03-07 | Amount USD 8436.81 adjusted against Purchase Invoice ACC-PINV-2025-00034,Meridian Trading Co.
2942a58768,ACC-PINV-2025-00064,P1,Purchase Invoice,Purchase Invoice,1,2025-03-07,2025-03-07 12:31:05.890682,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,753.57,Supplier,Orchard Wholesale,5111 - Cost of Goods Sold - MTC,,Orchard Wholesale March 2025 billing,Meridian Trading Co.
d382ad1677,ACC-PINV-2025-00064,P1,Purchase Invoice,Purchase Invoice,2,2025-03-07,2025-03-07 12:31:05.890682,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,753.57,0.0,,,Orchard Wholesale,Warehouse - MTC,Orchard Wholesale March 2025 billing,Meridian Trading Co.
72357181b4,ACC-PINV-2025-00066,P1,Purchase Invoice,Purchase Invoice,1,2025-03-07,2025-03-12 13:59:49.733209,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,2085.53,0.0,,,Orchard Wholesale,Warehouse - MTC,Orchard Wholesale March 2025 billing,Meridian Trading Co.
8de46d5cda,ACC-PINV-2025-00066,P1,Purchase Invoice,Purchase Invoice,2,2025-03-07,2025-03-12 13:59:49.733209,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,2085.53,Supplier,Orchard Wholesale,5111 - Cost of Goods Sold - MTC,,Orchard Wholesale March 2025 billing,Meridian Trading Co.
6f78cf09e1,ACC-PINV-2025-00091,P1,Purchase Invoice,Purchase Invoice,1,2025-03-07,2025-03-07 17:02:13.498285,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,9222.67,Supplier,Fairbanks Consulting,5226 - Contractor Services - MTC,,Fairbanks Consulting March 2025 billing,Meridian Trading Co.
abe604a38f,ACC-PINV-2025-00091,P1,Purchase Invoice,Purchase Invoice,2,2025-03-07,2025-03-07 17:02:13.498285,ap.clerk@meridian.example,5226 - Contractor Services - MTC,5226,Contractor Services,Expense,9222.67,0.0,,,Fairbanks Consulting,Admin - MTC,Fairbanks Consulting March 2025 billing,Meridian Trading Co.
36e9f1ecdb,ACC-SINV-2025-00152,P1,Sales Invoice,Sales Invoice,1,2025-03-07,2025-03-07 18:17:45.676402,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,1134.96,,,Cascade Outfitters,Sales Ops - MTC,Customer order Cascade Outfitters Mar 2025,Meridian Trading Co.
387394465b,ACC-SINV-2025-00152,P1,Sales Invoice,Sales Invoice,2,2025-03-07,2025-03-07 18:17:45.676402,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,264.31,,,Cascade Outfitters,Admin - MTC,Customer order Cascade Outfitters Mar 2025,Meridian Trading Co.
60c65add53,ACC-SINV-2025-00152,P1,Sales Invoice,Sales Invoice,3,2025-03-07,2025-03-07 18:17:45.676402,ar.clerk@meridian.example,4120 - Service - MTC,4120,Service,Income,0.0,1726.7,,,Cascade Outfitters,Sales Ops - MTC,Customer order Cascade Outfitters Mar 2025,Meridian Trading Co.
633c0ad637,ACC-SINV-2025-00152,P1,Sales Invoice,Sales Invoice,4,2025-03-07,2025-03-07 18:17:45.676402,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,1543.48,,,Cascade Outfitters,Warehouse - MTC,Customer order Cascade Outfitters Mar 2025,Meridian Trading Co.
bc31d9cac2,ACC-SINV-2025-00152,P1,Sales Invoice,Sales Invoice,5,2025-03-07,2025-03-07 18:17:45.676402,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,4669.45,0.0,Customer,Cascade Outfitters,"4110 - Sales - MTC,4120 - Service - MTC",,Customer order Cascade Outfitters Mar 2025,Meridian Trading Co.
6a0954a533,ACC-PAY-2025-00076,P1,Payment Entry,Payment Entry,1,2025-03-08,2025-03-10 18:01:36.778182,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,1006.6,Customer,Juniper & Co,1210 - Primary Checking - MTC,,Amount USD 1006.6 received from Juniper & Co | Transaction reference no ACH-25-00060 dated 2025-03-08 | Amount USD 1006.6 adjusted against Sales Invoice ACC-SINV-2025-00060,Meridian Trading Co.
f01b7d0f0a,ACC-PAY-2025-00076,P1,Payment Entry,Payment Entry,2,2025-03-08,2025-03-10 18:01:36.778182,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,1006.6,0.0,,,Juniper & Co,,Amount USD 1006.6 received from Juniper & Co | Transaction reference no ACH-25-00060 dated 2025-03-08 | Amount USD 1006.6 adjusted against Sales Invoice ACC-SINV-2025-00060,Meridian Trading Co.
144f70c422,ACC-PAY-2025-00101,P1,Payment Entry,Payment Entry,1,2025-03-08,2025-03-10 15:53:42.476690,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,3173.07,Customer,Ferrous Works,1210 - Primary Checking - MTC,,Amount USD 3173.07 received from Ferrous Works | Transaction reference no ACH-25-00088 dated 2025-03-08 | Amount USD 3173.07 adjusted against Sales Invoice ACC-SINV-2025-00088,Meridian Trading Co.
a3e0cb6066,ACC-PAY-2025-00101,P1,Payment Entry,Payment Entry,2,2025-03-08,2025-03-10 15:53:42.476690,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,3173.07,0.0,,,Ferrous Works,,Amount USD 3173.07 received from Ferrous Works | Transaction reference no ACH-25-00088 dated 2025-03-08 | Amount USD 3173.07 adjusted against Sales Invoice ACC-SINV-2025-00088,Meridian Trading Co.
18ebd29cc9,ACC-SINV-2025-00109,P1,Sales Invoice,Credit Note,1,2025-03-08,2025-03-10 12:37:13.654275,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,95.7,0.0,,,Bluepine Hardware,Sales Ops - MTC,Return against ACC-SINV-2025-00100,Meridian Trading Co.
7544ec45eb,ACC-SINV-2025-00109,P1,Sales Invoice,Credit Note,2,2025-03-08,2025-03-10 12:37:13.654275,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,95.7,Customer,Bluepine Hardware,4110 - Sales - MTC,,Return against ACC-SINV-2025-00100,Meridian Trading Co.
0d6b243e02,ACC-PAY-2025-00110,P1,Payment Entry,Payment Entry,1,2025-03-09,2025-03-10 13:22:57.119875,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,1167.26,Customer,Northwind Retail,1210 - Primary Checking - MTC,,Amount USD 1167.26 received from Northwind Retail | Transaction reference no ACH-25-00097 dated 2025-03-09 | Amount USD 1167.26 adjusted against Sales Invoice ACC-SINV-2025-00097,Meridian Trading Co.
e58ef2429c,ACC-PAY-2025-00110,P1,Payment Entry,Payment Entry,2,2025-03-09,2025-03-10 13:22:57.119875,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,1167.26,0.0,,,Northwind Retail,,Amount USD 1167.26 received from Northwind Retail | Transaction reference no ACH-25-00097 dated 2025-03-09 | Amount USD 1167.26 adjusted against Sales Invoice ACC-SINV-2025-00097,Meridian Trading Co.
3efdd012ab,ACC-PAY-2025-00035,P1,Payment Entry,Payment Entry,1,2025-03-10,2025-03-10 10:02:36.880494,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,4952.46,Customer,Ovation Events,1210 - Primary Checking - MTC,,Amount USD 4952.46 received from Ovation Events | Transaction reference no ACH-25-00040 dated 2025-03-10 | Amount USD 4952.46 adjusted against Sales Invoice ACC-SINV-2025-00040,Meridian Trading Co.
70fdf1037b,ACC-PAY-2025-00035,P1,Payment Entry,Payment Entry,2,2025-03-10,2025-03-10 10:02:36.880494,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,4952.46,0.0,,,Ovation Events,,Amount USD 4952.46 received from Ovation Events | Transaction reference no ACH-25-00040 dated 2025-03-10 | Amount USD 4952.46 adjusted against Sales Invoice ACC-SINV-2025-00040,Meridian Trading Co.
9c49084328,ACC-PAY-2025-00074,P1,Payment Entry,Payment Entry,1,2025-03-10,2025-03-10 08:43:14.986997,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,2281.82,0.0,,,Brightline Offices,,Amount USD 2281.82 received from Brightline Offices | Transaction reference no ACH-25-00058 dated 2025-03-10 | Amount USD 2281.82 adjusted against Sales Invoice ACC-SINV-2025-00058,Meridian Trading Co.
bf8af02c36,ACC-PAY-2025-00074,P1,Payment Entry,Payment Entry,2,2025-03-10,2025-03-10 08:43:14.986997,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,2281.82,Customer,Brightline Offices,1210 - Primary Checking - MTC,,Amount USD 2281.82 received from Brightline Offices | Transaction reference no ACH-25-00058 dated 2025-03-10 | Amount USD 2281.82 adjusted against Sales Invoice ACC-SINV-2025-00058,Meridian Trading Co.
2f04c4b9ae,ACC-PAY-2025-00134,P1,Payment Entry,Payment Entry,1,2025-03-10,2025-03-10 17:08:17.761659,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,16472.01,,,Beacon Freight,,Amount USD 16472.01 paid to Beacon Freight | Transaction reference no ACH-25-00048 dated 2025-03-10 | Amount USD 16472.01 adjusted against Purchase Invoice ACC-PINV-2025-00048,Meridian Trading Co.
3dfac6537d,ACC-PAY-2025-00134,P1,Payment Entry,Payment Entry,2,2025-03-10,2025-03-10 17:08:17.761659,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,16472.01,0.0,Supplier,Beacon Freight,1210 - Primary Checking - MTC,,Amount USD 16472.01 paid to Beacon Freight | Transaction reference no ACH-25-00048 dated 2025-03-10 | Amount USD 16472.01 adjusted against Purchase Invoice ACC-PINV-2025-00048,Meridian Trading Co.
